onu_id,fiber_length_km,split_ratio,network_load,packet_size_bytes,packets_per_sec,traffic_rate_mbps,buffer_occupancy,bandwidth_allocated_mbps,queue_delay_ms,latency_ms,jitter_ms,received_power_dbm,snr_db,ber,traffic_type,congestion,fault_event
22,6.22,32,0.821,488.71,181.94,1.074,14.82,1.253,4.824,8.246,0.948,-19.382,25.394,0.0003362033883800015,iot,0,0
10,15.66,32,0.379,798.46,223.4,2.829,18.92,3.763,1.908,5.492,0.329,-19.35,24.052,0.0007478627724188992,gaming,0,0
28,13.43,32,0.266,1276.78,310.19,5.473,42.28,6.921,3.782,5.603,0.683,-16.664,24.489,0.0006030429884210492,video,0,0
1,5.16,32,0.364,1500.0,1.79,5.455,47.25,6.763,2.731,3.925,0.477,-18.748,20.882,0.0013938712125026137,video,0,0
22,7.97,32,0.327,465.61,88.41,0.69,12.27,1.234,1.286,3.547,0.217,-18.423,27.788,0.0001796126834857247,iot,0,0
12,8.94,32,0.638,1045.66,193.92,2.917,30.16,3.492,3.953,7.778,0.732,-16.7,24.183,0.0004620058213845701,web,0,0
31,18.83,32,0.785,750.56,262.69,2.521,24.71,3.388,4.889,6.272,0.925,-21.449,25.343,0.0004627492897434369,web,0,0
13,11.01,32,0.582,821.69,149.28,3.522,25.73,3.685,3.258,9.332,0.699,-17.748,23.147,0.0010762136253125562,web,0,0
32,8.66,32,0.434,804.8,325.57,5.095,43.92,4.861,3.207,7.082,0.368,-20.628,26.255,0.00038002136162768095,video,0,0
23,8.47,32,0.431,713.3,199.09,5.401,26.4,6.415,2.551,4.397,0.265,-17.471,25.505,0.00024531587083232315,video,0,0
26,12.67,32,0.534,318.16,108.08,1.118,25.87,1.676,2.526,4.564,0.559,-14.693,22.127,0.0007814114746315777,iot,1,0
32,12.86,32,0.803,351.79,285.49,3.615,56.6,5.82,4.943,9.533,0.593,-22.139,17.559,0.006512902753636506,gaming,1,0
24,3.31,32,0.343,911.95,185.06,4.306,46.37,4.349,3.387,5.546,0.747,-17.207,26.659,0.0002752680723446955,web,0,0
20,17.85,32,0.827,637.07,287.86,3.722,44.84,4.645,4.326,6.439,0.725,-17.796,20.87,0.0014211872760311257,web,0,0
28,10.72,32,0.732,217.74,71.92,1.514,17.27,1.335,4.627,7.34,0.404,-16.7,23.221,0.0007556705278537911,iot,0,0
14,17.92,32,0.842,689.08,274.21,3.804,27.74,3.506,2.887,5.147,0.462,-20.244,19.054,0.0034733684588852862,gaming,0,0
26,10.69,32,0.441,829.65,253.18,4.033,35.43,3.757,4.842,7.239,0.831,-19.349,26.752,0.0001868240426055265,video,0,0
13,6.83,32,0.546,762.69,241.7,3.343,23.39,3.616,2.884,4.335,0.176,-18.747,21.693,0.0013017659712569367,gaming,0,0
27,12.24,32,0.411,1220.95,274.15,4.859,54.55,5.418,2.533,7.564,0.741,-17.805,19.14,0.002665706270012203,video,0,0
8,17.99,32,0.63,1067.04,262.53,4.59,47.6,5.648,5.036,8.564,0.897,-18.609,19.765,0.00254753881070385,video,0,0
20,13.73,32,0.407,884.13,159.45,4.322,32.01,4.355,3.952,9.045,0.47,-18.655,23.731,0.0006271553561659239,web,0,0
28,6.71,32,0.296,935.82,241.08,3.226,32.8,2.956,1.029,1.908,0.29,-17.288,27.784,0.00016235457443854927,video,0,0
31,6.33,32,0.751,920.19,225.23,4.577,48.17,5.195,3.801,5.211,0.625,-20.758,23.837,0.0008457777709906739,gaming,0,0
15,9.05,32,0.482,489.01,133.29,4.718,25.39,6.183,2.597,4.503,0.61,-17.661,27.953,0.0001577024120116753,gaming,0,0
15,7.2,32,0.51,315.04,113.7,1.446,18.46,1.643,1.619,5.859,0.375,-17.127,24.88,0.0005982922232310873,iot,0,0
24,19.97,32,0.56,590.91,216.57,4.846,36.27,4.831,7.621,9.764,1.462,-21.028,22.366,0.0008166079940023029,gaming,0,0
22,12.0,32,0.785,1301.65,346.21,7.313,50.6,11.831,5.115,10.43,1.145,-20.134,21.215,0.002182919894366498,video,0,0
10,9.87,32,0.455,771.74,260.75,4.317,44.31,6.154,5.901,8.593,0.331,-17.936,24.494,0.0006229687410703498,gaming,0,0
2,3.82,32,0.486,431.77,137.26,2.004,13.02,1.714,0.715,2.837,0.232,-13.709,24.765,0.00039443009264172196,iot,0,0
27,15.73,32,0.828,661.51,98.88,3.403,49.92,4.253,4.99,9.666,1.089,-23.775,19.727,0.0030739896575015203,web,0,0
17,6.29,32,0.484,597.96,313.28,3.343,39.29,3.796,3.076,6.291,0.65,-18.694,24.89,0.0005728726776924203,gaming,0,0
9,13.41,32,0.444,630.15,213.51,4.559,34.23,6.74,3.5,8.398,0.496,-19.322,25.02,0.0005260070404104819,gaming,0,0
28,6.45,32,0.35,1199.69,233.48,4.986,41.69,5.95,2.374,2.173,0.428,-16.377,25.383,0.00034501640148747534,video,0,0
4,8.74,32,0.72,115.79,121.11,2.107,15.5,1.448,3.239,4.887,0.455,-20.457,21.584,0.0011548351042384606,iot,0,0
9,14.64,32,0.441,189.57,132.74,1.893,22.65,2.812,2.653,5.225,0.244,-18.472,23.073,0.0010161878381284226,iot,0,0
19,11.58,32,0.726,1114.5,214.15,7.155,57.68,9.391,6.255,10.62,1.208,-19.567,22.692,0.0011960256435387703,video,0,0
31,13.82,32,0.899,977.97,291.11,6.87,55.38,9.874,6.218,9.065,1.084,-20.297,23.636,0.0007768441962963127,video,0,0
19,2.23,32,0.427,1005.85,310.73,6.169,48.97,8.101,4.907,7.173,0.668,-15.431,26.413,0.00022459439209475624,video,0,0
8,17.06,32,0.627,442.0,121.28,0.547,23.23,1.031,3.591,6.736,1.123,-18.318,24.109,0.000501694314009304,iot,0,0
16,15.38,32,0.523,1227.43,278.06,5.545,25.12,8.022,3.101,7.023,0.591,-22.192,24.422,0.0006925588933288533,video,0,0
9,4.32,32,0.377,192.99,90.57,0.839,5.04,0.508,1.018,3.405,0.394,-16.024,25.802,0.0002506173959523289,iot,0,0
12,3.11,32,0.397,690.67,209.3,3.001,50.24,3.609,2.892,5.58,0.303,-18.054,26.476,0.0002696458829096404,web,1,0
29,6.36,32,0.38,260.5,101.7,0.667,20.89,0.867,3.475,6.749,0.485,-18.975,24.91,0.0003144369944116178,iot,0,0
16,18.15,32,0.747,674.0,219.6,3.711,48.3,4.902,5.334,9.408,1.143,-19.945,20.856,0.0012948400101062364,web,0,0
22,14.74,32,0.714,764.06,160.51,3.129,27.54,3.354,3.19,5.592,0.659,-20.992,22.362,0.0008365936271246575,web,0,0
29,16.68,32,0.91,1356.57,252.37,6.658,57.04,9.012,5.694,8.295,1.189,-19.774,18.232,0.003622032812229153,video,1,0
28,10.0,32,0.617,131.2,96.96,1.11,38.79,1.555,3.271,5.125,0.415,-17.817,27.802,0.0002314909705343471,iot,0,0
17,9.01,32,0.903,124.16,135.62,0.952,20.79,0.882,3.536,6.478,0.73,-16.003,22.908,0.0010028693231790332,iot,0,0
15,13.68,32,0.488,428.75,102.21,3.816,28.94,4.995,4.531,6.706,0.519,-15.207,23.788,0.0005970342605711089,web,0,0
25,1.22,32,0.366,607.57,192.01,3.29,40.54,3.261,3.245,4.83,0.533,-17.832,28.932,0.00012877650735702764,web,0,0
10,8.45,32,0.247,563.27,108.23,3.991,24.88,5.864,2.544,2.565,0.515,-16.794,27.209,0.00022121589409177292,web,0,0
14,19.76,32,0.423,955.97,275.16,3.355,29.72,4.921,2.347,6.043,0.302,-19.5,22.528,0.001061300632326612,gaming,0,0
2,10.73,32,0.615,1371.37,284.5,5.178,29.19,5.342,2.974,6.738,0.333,-20.603,22.239,0.0011702919515131829,video,0,0
7,8.18,32,0.689,1011.62,247.65,6.733,50.95,8.838,3.34,7.024,0.947,-22.257,25.483,0.00039288056634957256,video,0,0
10,4.86,32,0.305,1000.31,206.68,5.767,48.47,8.139,2.573,3.432,0.334,-20.134,28.407,0.00011407789092025081,video,0,0
27,12.93,32,0.433,244.91,133.89,1.265,24.67,1.417,3.49,5.478,0.278,-14.691,24.71,0.0005292718772927383,iot,0,0
22,12.78,32,0.261,1110.22,236.6,3.563,38.23,3.329,3.618,7.319,0.675,-17.353,22.736,0.0009546311291406894,web,0,0
29,3.84,32,0.723,192.02,253.13,4.261,49.16,6.367,3.379,9.181,0.629,-20.61,29.013,0.0001338162422831993,gaming,0,0
19,6.67,32,0.7,758.61,250.61,5.236,37.42,7.584,4.352,6.538,0.587,-16.996,26.969,0.00032226926829280174,video,1,0
26,9.7,32,0.893,733.27,197.86,1.977,28.71,2.631,4.59,5.132,0.42,-21.534,21.393,0.0014586783721293342,web,1,0
25,11.65,32,0.656,519.27,133.49,0.796,17.62,0.381,1.696,5.344,0.211,-15.476,24.952,0.0005195815119197219,iot,0,0
17,19.67,32,0.715,260.15,109.36,1.622,21.85,2.346,2.534,5.193,0.692,-20.891,21.697,0.0014175294876016958,iot,0,0
4,15.07,32,0.735,713.41,249.97,4.884,22.26,3.923,3.736,7.071,0.568,-17.189,22.441,0.0009043277191433779,web,0,0
26,7.53,32,0.556,1177.28,222.27,3.709,22.27,3.798,3.001,5.924,0.556,-14.456,24.962,0.00043519910487786577,web,0,0
12,5.28,32,0.887,146.42,158.43,2.836,46.49,3.227,4.659,7.569,0.689,-17.267,28.317,0.00018836645470795993,iot,1,0
27,15.0,32,0.431,485.27,84.07,1.935,17.21,1.74,1.791,4.873,0.313,-22.581,20.722,0.001991112297211103,iot,0,0
18,2.41,32,0.486,823.74,322.63,6.589,59.46,9.618,4.485,6.713,0.438,-16.936,27.737,0.00012532759605993687,video,0,0
13,4.53,32,0.858,168.43,136.22,1.973,42.06,1.766,3.816,6.852,0.698,-16.05,25.43,0.0004808486817416298,iot,0,0
2,13.92,32,0.316,603.3,151.5,3.679,25.93,4.61,1.676,4.311,0.27,-20.638,21.745,0.0011077407506313321,web,0,0
15,18.52,32,0.297,1062.31,218.61,3.673,28.91,5.105,3.807,7.326,0.437,-23.377,22.451,0.0009002408267492049,gaming,0,0
27,12.19,32,0.32,690.83,350.18,6.47,53.02,7.974,3.778,7.41,0.783,-16.17,21.452,0.001198428283567148,video,0,0
2,18.15,32,0.344,999.66,168.91,2.237,23.5,2.106,4.063,7.665,0.776,-19.129,22.722,0.0009262032875085457,web,0,0
7,10.68,32,0.256,700.99,103.12,4.789,47.47,5.673,2.786,5.008,0.155,-17.693,26.177,0.00028967675694684976,web,0,0
26,8.11,32,0.542,1080.41,330.87,4.052,42.11,4.69,5.248,8.493,0.833,-19.204,26.251,0.0002629449577947196,video,0,0
22,14.19,32,0.522,1100.7,269.13,3.84,33.61,4.136,2.855,6.257,0.802,-19.008,21.539,0.0016936812458914715,video,0,0
30,8.03,32,0.876,563.13,118.4,1.278,28.32,1.408,3.164,5.872,0.514,-16.72,23.941,0.000774072851665467,iot,0,0
6,1.12,32,0.587,114.06,158.74,1.551,32.58,1.121,3.448,5.43,0.444,-17.202,30.149,0.00010055112895447085,iot,0,0
19,4.28,32,0.59,1081.84,310.76,6.116,53.27,6.313,3.902,4.893,0.541,-19.138,22.449,0.0013207682688344787,video,1,0
15,8.28,32,0.946,496.46,204.86,1.649,32.82,1.958,5.53,9.411,1.239,-16.428,24.87,0.0004601716467239926,iot,0,0
14,6.11,32,0.831,267.17,223.85,4.217,30.48,5.874,4.013,4.412,0.636,-17.843,22.831,0.0006928417767560796,gaming,0,0
6,18.74,32,0.69,570.05,242.87,3.379,45.99,5.028,4.874,7.165,0.785,-18.715,24.507,0.0005585156324340157,web,1,0
13,9.94,32,0.558,494.87,139.75,1.919,39.47,2.273,3.662,4.546,0.84,-18.794,27.119,0.00025313262976895973,iot,0,0
28,14.66,32,0.872,433.95,144.62,2.035,39.29,2.38,5.679,7.761,1.057,-20.971,24.454,0.0004966483145098486,iot,1,0
31,2.15,32,0.697,338.6,131.67,1.629,17.03,1.796,3.791,5.668,0.623,-16.981,27.598,0.00027180108832278486,iot,0,0
30,9.58,32,0.226,1117.96,173.89,5.05,22.02,7.912,2.842,3.199,0.485,-16.293,21.121,0.0010697939235670877,video,0,0
9,8.97,32,0.436,390.33,103.8,2.221,21.3,3.357,3.064,6.37,0.124,-18.291,20.619,0.0013594411247672632,iot,0,0
22,1.98,32,0.931,786.33,231.75,3.14,28.91,4.09,3.736,5.725,0.723,-18.194,25.451,0.0004672334800619075,web,0,0
10,1.61,32,0.558,1135.85,330.89,5.612,56.77,8.207,5.658,7.454,0.97,-18.433,26.388,0.0002926688504153993,video,0,0
13,11.4,32,0.745,672.23,119.47,1.09,30.56,1.642,2.823,5.928,0.461,-19.554,25.749,0.00034027266403178206,iot,0,0
14,8.55,32,0.723,805.69,254.09,5.29,69.26,5.658,4.327,6.784,0.653,-20.277,24.856,0.0005923153662877156,gaming,1,0
5,1.08,32,0.206,611.58,168.95,0.609,6.5,0.437,2.424,3.912,0.43,-16.433,31.71,5.1434818359296645e-05,web,0,0
24,5.63,32,0.832,795.47,272.18,2.694,45.98,3.487,6.221,12.023,0.773,-19.281,22.217,0.0014645411587744352,web,1,0
26,12.6,32,0.234,215.65,88.61,2.063,22.02,2.215,1.823,3.681,0.35,-16.263,24.907,0.0003776190236679485,iot,0,0
23,9.61,32,0.382,214.05,259.92,4.546,51.88,4.932,3.905,4.5,0.594,-17.937,22.913,0.0010495450737729346,gaming,0,0
4,18.97,32,0.247,1082.19,275.59,6.402,62.82,9.144,6.153,11.073,0.975,-18.052,18.352,0.003944732708693286,video,1,0
27,3.23,32,0.24,224.86,119.49,1.341,12.85,1.393,2.619,4.908,0.423,-17.322,26.692,0.0002366583534604965,iot,0,0
31,12.24,32,0.782,792.03,245.42,3.644,47.3,4.63,3.421,6.293,0.477,-19.804,25.531,0.000533788742382562,web,0,0
9,9.64,32,0.535,1020.55,358.42,6.023,54.88,8.649,4.562,4.923,0.634,-18.587,26.973,0.000171502965457148,video,0,0
22,3.45,32,0.94,572.57,253.59,3.243,4.74,4.174,4.658,6.017,0.542,-21.037,23.982,0.0009451427901010948,web,0,0
9,17.17,32,0.32,997.03,297.48,4.79,30.86,4.531,4.173,8.406,0.821,-20.885,20.653,0.0017200542934287099,video,0,0
31,19.32,32,0.94,952.22,173.03,4.507,46.34,5.701,4.027,8.677,0.694,-21.03,21.26,0.0012415249988651535,web,0,0
11,19.02,32,0.31,795.91,275.09,4.359,55.46,3.235,5.125,9.041,0.589,-19.374,24.335,0.0005239823966803743,video,1,0
12,17.29,32,0.74,547.47,246.2,4.377,42.76,6.501,6.282,8.725,0.773,-18.992,22.182,0.0011473162887284192,gaming,0,0
23,5.51,32,0.422,644.26,196.45,4.496,33.37,5.788,2.082,4.126,0.608,-20.557,24.575,0.0003587860790061484,gaming,0,0
30,10.52,32,0.695,447.52,128.09,5.929,48.17,6.824,3.29,4.183,0.308,-17.858,21.531,0.001587886685116942,video,0,0
17,9.23,32,0.468,136.58,152.35,0.658,7.82,1.25,0.05,4.01,0.01,-15.411,25.209,0.00031950379510029876,iot,0,0
15,6.01,32,0.886,612.37,220.09,6.284,63.88,6.449,3.137,6.986,0.378,-18.005,22.286,0.0012873984565425875,gaming,0,0
15,18.81,32,0.617,561.19,285.41,4.72,56.67,6.118,5.117,9.835,0.518,-17.739,18.524,0.0033646387847351966,gaming,0,0
20,1.17,32,0.935,282.66,160.0,1.766,14.74,2.319,4.696,6.973,0.915,-15.748,20.364,0.0028956947047924226,iot,0,0
13,1.01,32,0.868,200.78,132.91,1.438,47.88,2.257,4.206,7.409,0.825,-16.98,25.571,0.00046936312092869245,iot,0,0
16,1.78,32,0.665,1391.15,351.51,5.695,65.18,8.233,4.048,9.036,0.599,-16.865,27.357,0.00022965319889430748,video,0,0
13,5.08,32,0.297,643.41,334.48,4.132,32.92,6.405,4.025,6.118,0.146,-15.579,26.303,0.00029822683044599974,gaming,0,0
31,12.27,32,0.515,858.71,236.83,4.174,34.21,5.519,4.58,8.796,0.743,-17.402,25.191,0.0005388203584815762,video,1,0
6,4.67,32,0.755,300.41,143.46,1.744,36.03,2.08,3.809,7.513,0.683,-19.663,23.2,0.001107872588455364,iot,0,0
8,1.52,32,0.944,1043.72,337.26,4.918,51.45,5.837,4.614,6.278,0.65,-16.448,22.646,0.0012213354005504078,video,1,0
5,11.98,32,0.945,579.72,258.54,4.104,54.88,4.602,3.521,5.196,0.508,-21.885,22.76,0.0012253480785669017,gaming,0,0
20,7.96,32,0.304,401.63,170.27,1.541,25.05,1.474,4.326,7.581,0.269,-17.251,27.997,0.00010851703718250629,iot,0,0
24,6.28,32,0.659,1137.0,320.42,1.961,16.95,2.438,2.616,4.881,0.571,-20.049,24.714,0.0005434996063328725,web,0,0
21,14.4,32,0.738,611.76,255.57,4.432,43.68,3.773,5.157,9.266,1.028,-17.119,21.029,0.00144414222365055,gaming,0,0
6,15.71,32,0.696,575.81,226.09,4.694,29.08,5.754,2.669,2.207,0.509,-19.873,17.759,0.0038403810131219704,gaming,0,0
29,12.17,32,0.727,934.84,265.59,6.239,74.56,7.802,7.259,8.969,1.07,-16.289,26.55,0.0003450341589603452,video,1,0
19,10.43,32,0.716,953.47,361.13,4.195,36.77,4.469,6.044,7.111,1.095,-19.394,22.123,0.001383265280714428,video,0,0
12,12.39,32,0.86,978.47,267.53,6.778,68.15,6.202,5.854,10.386,0.898,-18.544,20.436,0.0027907719206841943,video,1,0
25,1.54,32,0.922,190.33,162.91,1.659,43.0,2.799,3.443,4.556,0.578,-15.918,21.754,0.0012532395308437999,iot,1,0
22,2.02,32,0.368,985.73,267.93,5.577,39.82,6.788,3.371,4.65,0.304,-19.539,27.989,0.0001266013407122306,video,0,0
9,17.08,32,0.772,746.17,263.16,3.879,21.85,3.685,3.879,7.957,1.011,-20.426,20.662,0.00261389328240952,gaming,0,0
17,9.92,32,0.845,1088.69,381.45,6.087,53.38,9.134,4.792,8.881,0.774,-17.978,25.228,0.00040686564179326465,video,0,0
31,12.91,32,0.806,646.05,230.53,5.073,59.32,7.308,3.687,6.293,0.623,-17.583,23.499,0.0007429586350773564,gaming,0,0
6,3.15,32,0.561,803.66,143.59,3.694,30.16,4.756,3.252,5.947,0.522,-18.703,23.497,0.00069868470349851,web,0,0
32,19.99,32,0.806,227.15,194.11,1.141,12.82,1.257,3.502,5.032,0.607,-23.605,19.084,0.0037273695604000986,iot,0,0
11,6.16,32,0.255,569.75,185.38,4.088,26.85,4.987,3.941,5.041,0.846,-19.851,30.667,7.710654710724748e-05,gaming,0,0
24,5.27,32,0.701,272.49,142.95,1.755,25.15,2.476,3.71,4.514,0.546,-17.084,24.842,0.000653230529098791,iot,0,0
14,15.25,32,0.362,1012.19,305.71,6.149,71.53,8.738,5.026,6.027,1.003,-19.029,23.708,0.0007873010354900872,video,1,0
22,12.73,32,0.835,1109.91,256.59,5.593,64.85,6.819,4.277,6.216,0.447,-22.223,25.021,0.0006286469552838189,video,0,0
26,12.4,32,0.655,441.44,251.72,4.143,52.18,4.269,4.3,7.511,0.812,-21.103,22.82,0.001079206198265459,web,0,0
28,3.46,32,0.757,1143.49,240.57,5.715,70.67,7.687,6.341,8.05,0.799,-19.117,23.966,0.0007449101822420665,video,0,0
18,6.61,32,0.557,1191.68,321.71,5.959,47.85,6.091,4.556,6.87,0.614,-19.024,26.978,0.0002305837803026139,video,0,0
15,6.72,32,0.749,864.22,348.31,7.477,60.91,10.764,5.096,6.409,1.045,-16.915,25.78,0.0005043355894504013,video,0,0
29,13.9,32,0.868,1280.46,250.03,5.326,42.54,7.47,3.925,6.27,0.888,-20.313,20.297,0.003019274954904434,video,0,0
22,9.62,32,0.352,895.31,246.98,5.513,57.35,6.711,3.728,5.72,0.74,-20.005,22.037,0.001368382559872728,video,0,0
31,6.34,32,0.661,699.01,361.65,6.071,51.54,9.71,4.214,5.204,0.359,-16.61,28.935,0.00012224305944914227,video,1,0
27,5.81,32,0.442,216.85,125.2,1.792,8.69,2.997,3.478,6.537,0.699,-19.328,24.692,0.000522586738262683,iot,0,0
7,10.16,32,0.454,1024.54,88.92,4.274,44.5,6.258,2.677,7.117,0.312,-15.835,28.793,0.00014947304785126362,web,0,0
21,11.46,32,0.31,842.15,255.56,6.326,48.88,6.815,3.938,9.223,0.512,-15.699,26.333,0.0002801680595028656,video,0,0
28,3.45,32,0.736,588.94,357.32,4.467,26.56,5.464,3.601,5.212,0.52,-18.387,22.983,0.0007111332342897239,gaming,0,0
31,5.7,32,0.498,243.27,59.74,1.451,10.73,1.765,2.895,4.662,0.753,-18.274,21.555,0.0009786015159602755,iot,0,0
23,19.08,32,0.285,154.01,105.19,1.023,17.57,1.564,2.525,3.082,0.593,-19.925,17.824,0.0036304080346325376,iot,0,0
4,11.32,32,0.857,816.51,253.22,3.818,36.7,5.915,4.621,7.164,0.634,-19.372,23.662,0.0010281040167476573,web,0,0
30,15.9,32,0.305,773.26,120.36,5.02,47.18,7.796,4.819,9.328,0.616,-20.293,18.447,0.0027009001686503927,web,0,0
13,11.62,32,0.401,1370.23,305.36,3.86,30.61,6.389,4.14,6.573,0.575,-16.704,25.001,0.0004759289458300248,video,0,0
27,2.76,32,0.491,827.99,227.62,5.283,50.66,8.177,2.714,2.766,0.536,-17.854,28.435,0.00018557405598747522,video,0,0
17,1.29,32,0.818,793.05,208.91,4.121,36.84,4.509,4.317,5.861,0.456,-19.004,24.545,0.0006321422765613388,web,0,0
16,3.68,32,0.263,557.75,188.21,3.335,20.64,2.641,2.806,5.89,0.523,-18.081,27.892,0.00019907829464479304,web,0,0
29,17.82,32,0.281,749.21,282.3,6.897,47.48,6.728,6.123,7.859,0.947,-17.734,23.025,0.0008773627326984599,video,0,0
4,19.71,32,0.667,94.81,107.67,1.813,37.76,1.882,3.466,5.738,0.893,-20.668,24.226,0.000609493290962291,iot,0,0
13,3.61,32,0.344,817.71,329.84,6.013,48.19,7.139,4.541,7.276,0.769,-16.621,29.784,0.00011177825432781914,video,0,0
18,11.67,32,0.639,414.38,209.61,4.386,44.45,3.805,2.617,6.327,0.379,-20.727,26.861,0.00032750281522007956,gaming,0,0
9,17.73,32,0.387,124.4,62.25,0.055,0.0,0.1,2.221,5.775,0.168,-17.818,19.705,0.0024581793291743597,iot,0,0
18,1.66,32,0.917,222.81,108.55,1.482,31.82,0.948,3.5,5.166,0.349,-16.817,23.683,0.0010060821711226874,iot,0,0
1,19.06,32,0.608,1032.75,306.58,5.765,58.41,7.669,3.939,7.649,0.497,-19.286,24.196,0.0006608293671331892,video,0,0
7,3.64,32,0.344,954.49,214.62,4.257,39.67,5.909,3.466,1.789,0.638,-17.192,27.654,0.00014213007631081075,video,0,0
29,18.37,32,0.853,240.18,164.52,1.376,19.85,2.012,5.323,7.86,0.894,-24.277,18.671,0.0025645338496398363,iot,0,0
6,4.43,32,0.773,64.0,121.19,0.59,7.44,0.702,5.009,7.075,0.769,-19.576,20.252,0.0017785987180889897,iot,0,0
30,12.94,32,0.301,714.74,266.68,3.062,25.59,4.374,3.708,5.136,0.847,-19.373,25.223,0.0003339121423386937,gaming,0,0
20,10.76,32,0.577,525.2,235.74,3.044,23.32,4.341,2.704,3.949,0.299,-19.933,23.864,0.0006734333653457171,gaming,0,0
29,4.39,32,0.927,651.84,202.22,4.645,41.26,5.334,5.672,6.362,1.012,-17.175,23.612,0.0006206739606299596,gaming,1,0
4,6.61,32,0.742,131.01,104.5,1.869,13.5,1.974,2.043,3.488,0.484,-20.996,25.864,0.0002857279819371333,iot,0,0
9,15.65,32,0.935,790.94,390.11,2.338,36.7,3.083,5.035,6.961,1.026,-21.467,22.804,0.0007632261860207779,web,0,0
22,7.55,32,0.249,975.47,303.18,6.518,39.34,8.289,3.424,3.715,0.415,-17.596,22.671,0.0006601705057750723,video,0,0
30,18.39,32,0.406,1057.59,279.76,3.553,46.81,4.741,3.735,8.119,0.559,-18.203,21.95,0.0009400145222767075,video,0,0
17,5.6,32,0.407,472.26,175.63,0.911,8.08,1.083,0.05,1.662,0.071,-17.673,24.447,0.0005191906757696379,iot,0,0
13,10.35,32,0.345,982.7,203.24,2.766,25.67,3.638,1.48,5.284,0.452,-17.378,26.277,0.00030351391603127513,web,0,0
10,2.84,32,0.669,691.65,216.77,5.764,55.87,5.057,4.569,6.927,0.855,-14.635,25.762,0.0003349452117726591,video,1,0
23,9.39,32,0.814,876.88,273.94,5.723,79.49,7.696,6.461,9.843,1.13,-18.576,22.631,0.0011686812641819853,video,0,0
5,7.71,32,0.341,931.56,268.89,4.944,37.68,6.657,3.458,4.744,0.187,-16.419,24.819,0.00039035097928674265,video,0,0
2,17.96,32,0.601,934.87,127.48,5.332,62.41,5.937,4.36,6.975,0.589,-22.131,19.693,0.0021127401407705143,video,0,0
12,4.98,32,0.808,1043.64,298.47,6.202,59.43,9.158,3.213,4.422,0.631,-16.909,19.799,0.0025855985903307332,video,0,0
8,15.62,32,0.328,606.31,290.8,4.249,44.87,5.471,4.143,6.327,0.728,-16.726,25.287,0.00035787622215180317,gaming,0,0
6,1.83,32,0.928,1050.53,288.55,5.199,38.24,6.102,4.602,7.987,0.633,-16.046,25.448,0.0003790155962429646,video,1,0
32,9.13,32,0.524,1086.22,261.95,5.947,37.24,6.86,3.795,6.397,0.752,-19.827,21.05,0.001783993698499435,video,0,0
15,14.3,32,0.726,615.79,306.47,7.192,74.96,7.704,4.594,8.307,0.839,-18.114,22.18,0.0015726690299443413,video,0,0
7,3.02,32,0.273,644.7,189.7,3.925,29.93,5.563,1.18,1.984,0.203,-18.36,24.978,0.0004966969023893605,web,0,0
24,11.7,32,0.341,503.17,173.29,4.678,41.62,5.707,3.247,4.72,0.684,-18.842,20.744,0.0014337824857160145,web,0,0
20,2.43,32,0.802,873.46,246.81,2.508,30.78,3.182,5.414,6.135,1.19,-18.016,23.716,0.0005697481565898945,web,1,0
2,1.72,32,0.485,1074.84,226.14,5.093,51.74,5.592,4.097,4.875,0.363,-13.566,28.5,0.00010639592152381098,video,0,0
28,15.99,32,0.689,385.06,242.2,4.062,28.35,4.372,5.403,8.584,0.916,-19.898,23.412,0.0006674105411675805,gaming,0,0
1,15.35,32,0.72,830.85,247.11,6.135,45.0,9.125,5.999,8.51,1.057,-18.469,24.893,0.0004331031835341872,video,0,0
13,18.34,32,0.902,1079.7,310.06,6.103,46.2,6.159,3.593,4.04,0.824,-20.891,20.881,0.0017958887507661342,video,0,0
21,4.22,32,0.238,262.18,161.07,0.767,10.84,1.19,2.711,7.153,0.253,-17.319,19.936,0.0018466171034760177,iot,0,0
24,16.21,32,0.622,719.58,220.92,3.68,34.87,3.184,5.147,7.116,1.158,-20.072,22.533,0.001171751362512334,web,0,0
23,15.5,32,0.609,770.18,311.31,2.79,41.35,3.748,4.68,8.292,0.786,-18.792,24.653,0.0005796184883983546,web,0,0
12,19.27,32,0.636,964.44,381.71,6.301,74.99,7.217,4.751,9.797,0.66,-20.125,21.219,0.001599932215945868,video,0,0
27,14.44,32,0.858,1253.57,281.43,6.649,53.49,8.574,4.897,10.04,0.646,-18.168,23.611,0.0008954345405771593,video,0,0
5,11.53,32,0.779,1159.77,372.19,5.517,61.94,6.977,6.482,8.029,1.165,-20.266,21.73,0.0012820845669280192,video,1,0
9,16.55,32,0.287,513.06,182.35,3.542,40.47,3.175,3.82,5.305,0.564,-20.106,22.704,0.0009849615302880475,gaming,0,0
7,3.63,32,0.656,476.65,126.77,1.172,11.38,1.227,3.125,6.369,0.458,-16.353,27.954,0.00019009769078752215,iot,0,0
15,16.64,32,0.656,949.36,292.08,4.313,41.86,6.134,3.369,6.862,0.609,-19.604,21.483,0.0015249276400262348,web,0,0
11,19.38,32,0.473,704.57,195.15,2.841,27.89,5.138,3.154,4.328,0.692,-20.17,21.103,0.0020259754095984434,web,0,0
27,17.4,32,0.408,874.8,320.01,5.987,40.61,7.683,2.316,4.585,0.385,-20.391,19.738,0.00254704461037774,video,0,0
